2.268015413995429697e+01,1.047774340022585164e+02
-1.015758954699304439e+02,-8.784872831955610195e-01
-7.457883374634391771e+01,-7.525662267518902127e+01
3.755920255465889568e+01,-1.026377125224113200e+02
1.671421658171819047e+01,1.422123723174169641e+02
-1.029437988042824372e+02,5.926729276841755478e+01
-4.909483790718124396e+01,-8.938065109786984408e+01
3.367610772326011670e+01,1.131481015737775948e+02
-1.714921929262580989e+02,-1.643180362616048384e+01
1.060866358065125752e+02,9.911925171179742478e+00
5.226626084289532059e+01,-9.803004162715495795e+01
3.112671811035400893e+01,-9.626429939905645483e+01
-8.998076727176257350e+01,5.181431929019557003e+01
-9.984032473859939216e+01,5.412177426232626942e+01
-5.690948829621068228e+01,-8.772990911124905722e+01
-5.716890811108924453e+01,8.492874585557431999e+01
9.072923190681342476e+01,4.777313250783959120e+01
1.090921512232296209e+02,-1.973771700039013410e+01
5.312090289559608891e+01,-9.169967488102236075e+01
-1.228061330771058124e+02,4.532388531454461145e+01
-3.482571590773373771e+01,-1.251085480219757358e+02
9.164190559260461555e+01,-4.219936218054608901e+01
-5.321678987751052148e+01,9.013233176297639204e+01
-2.037597693433668269e+02,6.609780343094357136e+00
1.097542897761994709e+02,2.646934304087385215e+01
7.104456508598049425e+01,-9.743808677502055104e+01
-4.960582963087134090e+00,1.170916280522516217e+02
1.959415447918760123e+01,-1.456436401272022465e+02
-1.014312094750858932e+02,-3.464939267496202291e+01
-3.617859575331208788e+01,-1.122460742181878004e+02
-6.586734139241642083e+00,2.628756294159746858e+02
7.355634303091329684e+01,-1.097946458276396697e+02
1.046518560410186751e+02,1.625213299790942045e+01
-8.256562529088913038e+01,-1.233099189414795660e+02
1.272438215675742867e+02,1.104804584228576232e+02
3.535370198688536192e+01,-1.189306170602345532e+02
-1.203863708851144168e+02,-1.686884868514589186e+02
-1.833958660480395793e+02,-1.846969040955987396e+01
-1.466836239589796520e+01,1.002812974564539417e+02
-1.127256661637738233e+01,1.136121424527418071e+02
1.642003208152711977e+02,-2.644940879378543741e+01
-1.632584269073919927e+02,4.588224752764509162e+01
1.201390407135264411e+02,5.226036769520697334e+01
-1.685217998377698478e+01,-1.541899527673446357e+02
-2.417468780525552177e+02,4.896041315824946594e+01
-1.600477068045231022e+02,1.332073162339322607e+02
1.608919450726601497e+01,-2.182416234859648227e+02
-1.199090717757788553e+02,-4.930647325910463508e+00
1.493772074093242281e+02,-1.115817340255183154e+01
1.244807622815608283e+02,-1.315198450840034923e+02
1.092017052641913324e+02,1.386489152870327146e+01
-1.251258060359093065e+02,-1.137293325924776610e+02
-1.175220064701890550e+02,7.925936315387752984e+01
1.117608419473267105e+02,1.186346121235834516e+01
2.617847080664865800e+01,-1.059733429111828542e+02
-1.867863713563132819e+02,9.025778294025630544e+01
1.204683076803030843e+02,-8.012096162875404559e+01
-6.808466359511356814e+01,1.377627953473010223e+02
3.093638091587402528e+02,-5.460000666882289977e+01
-2.190139995605753711e+02,-8.938902471853670306e+01
-1.255855217956999610e+02,4.390487541779675240e+01
-3.159489642029348744e+01,-1.282052022757345355e+02
3.835713911385060015e+01,1.386821005628090973e+02
3.596201536456776182e+01,-2.639759613697789291e+02
-1.094084900985291711e+02,-9.912868139482677066e+01
-4.852259111163763805e+01,1.675591515439425621e+02
-2.150251428430765799e+01,1.690522835857462098e+02
4.175738604713618685e+01,-1.491372248367937630e+02
6.646006212683916203e+01,9.433234157346171855e+01
1.421154500033137822e+02,2.468229669546463612e+00
-1.152055182414676153e+02,-1.836088879630046620e+02
-2.029177632509060061e+02,1.059358179889530902e+02
-1.567156082115629800e+01,1.620273775882895109e+02
-6.924280042965166615e+01,-1.785442776898812269e+02
-9.382999493225294430e+01,-5.045219597881644802e+01
8.170046485476541420e+01,-7.999155489863353807e+01
-1.742439614468243860e+02,-1.243245767316093975e+02
5.781593057857147500e+01,1.520707787800005519e+02
1.555712630487400929e+02,-1.243512036807004328e+01
-7.613709282812241952e+01,-9.248987130536417567e+01
-1.220953430875739087e+02,-1.376401015161737575e+02
9.043722299834355738e+01,-1.461553459723597825e+02
1.175108503834524925e+02,-1.275459875162926124e+02
1.011657181555005138e+02,2.040590409096414604e+01
7.528688543583783144e+01,-2.358988884725314961e+02
-1.029748897217673687e+02,2.816882597309626135e+01
